Space name,Source Type,Package Name,Package Version,Ecosystem,Vulnerability ID,Severity,Aliases,Cwe_Ids,Severity_score,Group IDs,Experimental Analysis
,lockfile,streamlit,1.3.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.3.1,PyPI,GHSA-v4hr-4jpx-56gc,MODERATE,"CVE-2022-35918,PYSEC-2022-248",CWE-22,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.3.1,PyPI,PYSEC-2022-248,,"CVE-2022-35918,GHSA-v4hr-4jpx-56gc",,,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.3.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.30.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.30.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.31.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.31.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.31.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.31.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.32.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.32.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.32.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.32.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.32.2,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.32.2,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.33.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.33.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.34.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.34.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.35.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.35.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.36.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.36.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.4.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.4.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.4.0,PyPI,GHSA-v4hr-4jpx-56gc,MODERATE,"CVE-2022-35918,PYSEC-2022-248",CWE-22,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.4.0,PyPI,PYSEC-2022-248,,"CVE-2022-35918,GHSA-v4hr-4jpx-56gc",,,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.4.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.5.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.5.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.5.0,PyPI,GHSA-v4hr-4jpx-56gc,MODERATE,"CVE-2022-35918,PYSEC-2022-248",CWE-22,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.5.0,PyPI,PYSEC-2022-248,,"CVE-2022-35918,GHSA-v4hr-4jpx-56gc",,,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.5.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.5.1,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.5.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.5.1,PyPI,GHSA-v4hr-4jpx-56gc,MODERATE,"CVE-2022-35918,PYSEC-2022-248",CWE-22,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.5.1,PyPI,PYSEC-2022-248,,"CVE-2022-35918,GHSA-v4hr-4jpx-56gc",,,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.5.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.6.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.6.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.6.0,PyPI,GHSA-v4hr-4jpx-56gc,MODERATE,"CVE-2022-35918,PYSEC-2022-248",CWE-22,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.6.0,PyPI,PYSEC-2022-248,,"CVE-2022-35918,GHSA-v4hr-4jpx-56gc",,,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.6.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.7.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.7.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.7.0,PyPI,GHSA-v4hr-4jpx-56gc,MODERATE,"CVE-2022-35918,PYSEC-2022-248",CWE-22,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.7.0,PyPI,PYSEC-2022-248,,"CVE-2022-35918,GHSA-v4hr-4jpx-56gc",,,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.7.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.8.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.8.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.8.0,PyPI,GHSA-v4hr-4jpx-56gc,MODERATE,"CVE-2022-35918,PYSEC-2022-248",CWE-22,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.8.0,PyPI,PYSEC-2022-248,,"CVE-2022-35918,GHSA-v4hr-4jpx-56gc",,,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.8.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.8.1,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.8.1,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.8.1,PyPI,GHSA-v4hr-4jpx-56gc,MODERATE,"CVE-2022-35918,PYSEC-2022-248",CWE-22,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.8.1,PyPI,PYSEC-2022-248,,"CVE-2022-35918,GHSA-v4hr-4jpx-56gc",,,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.8.1,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.9.0,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.9.0,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.9.0,PyPI,GHSA-v4hr-4jpx-56gc,MODERATE,"CVE-2022-35918,PYSEC-2022-248",CWE-22,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.9.0,PyPI,PYSEC-2022-248,,"CVE-2022-35918,GHSA-v4hr-4jpx-56gc",,,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.9.0,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.9.2,PyPI,GHSA-8qw9-gf7w-42x5,LOW,,,,GHSA-8qw9-gf7w-42x5,
,lockfile,streamlit,1.9.2,PyPI,GHSA-rxff-vr5r-8cj5,MODERATE,"CVE-2024-42474,PYSEC-2024-153",CWE-22,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,streamlit,1.9.2,PyPI,GHSA-v4hr-4jpx-56gc,MODERATE,"CVE-2022-35918,PYSEC-2022-248",CWE-22,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.9.2,PyPI,PYSEC-2022-248,,"CVE-2022-35918,GHSA-v4hr-4jpx-56gc",,,"PYSEC-2022-248,GHSA-v4hr-4jpx-56gc",
,lockfile,streamlit,1.9.2,PyPI,PYSEC-2024-153,,"CVE-2024-42474,GHSA-rxff-vr5r-8cj5",,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"PYSEC-2024-153,GHSA-rxff-vr5r-8cj5",
,lockfile,tensorflow,1.13.1,PyPI,GHSA-23hm-7w47-xw72,HIGH,"BIT-tensorflow-2022-21726,CVE-2022-21726,PYSEC-2022-105,PYSEC-2022-50",CWE-125,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:N/VA:H/SC:N/SI:N/SA:N,GHSA-23hm-7w47-xw72,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-2475-53vw-vp25,MODERATE,"BIT-tensorflow-2022-35968,CVE-2022-35968",CWE-617,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-2475-53vw-vp25,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-247x-2f9f-5wp7,HIGH,"BIT-tensorflow-2022-23591,CVE-2022-23591,PYSEC-2022-100,PYSEC-2022-155","CWE-400,CWE-674",CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,GHSA-247x-2f9f-5wp7,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-24x4-6qmh-88qg,HIGH,"BIT-tensorflow-2022-23584,CVE-2022-23584,PYSEC-2022-148,PYSEC-2022-93",CWE-416,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:H,GHSA-24x4-6qmh-88qg,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-24x6-8c7m-hv3f,LOW,"BIT-tensorflow-2021-29590,CVE-2021-29590,PYSEC-2021-227,PYSEC-2021-518,PYSEC-2021-716",CWE-125,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-227,GHSA-24x6-8c7m-hv3f",
,lockfile,tensorflow,1.13.1,PyPI,GHSA-26j7-6w8w-7922,LOW,"BIT-tensorflow-2021-29586,CVE-2021-29586,PYSEC-2021-223,PYSEC-2021-514,PYSEC-2021-712",CWE-369,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-223,GHSA-26j7-6w8w-7922",
,lockfile,tensorflow,1.13.1,PyPI,GHSA-278g-rq84-9hmg,MODERATE,"BIT-tensorflow-2021-37673,CVE-2021-37673,PYSEC-2021-295,PYSEC-2021-586,PYSEC-2021-784",CWE-20,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,GHSA-278g-rq84-9hmg,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-27j5-4p9v-pp67,MODERATE,"BIT-tensorflow-2021-37644,CVE-2021-37644,PYSEC-2021-266,PYSEC-2021-557,PYSEC-2021-755",CWE-617,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,GHSA-27j5-4p9v-pp67,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-27qf-jwm8-g7f3,MODERATE,"BIT-tensorflow-2021-37691,CVE-2021-37691,PYSEC-2021-313,PYSEC-2021-604,PYSEC-2021-802",CWE-369,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,GHSA-27qf-jwm8-g7f3,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-27rc-728f-x5w2,MODERATE,"BIT-tensorflow-2022-41899,CVE-2022-41899","CWE-20,CWE-617",CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H,GHSA-27rc-728f-x5w2,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-2cpx-427x-q2c6,LOW,"BIT-tensorflow-2021-29523,CVE-2021-29523,PYSEC-2021-160,PYSEC-2021-451,PYSEC-2021-649",CWE-190,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-160,GHSA-2cpx-427x-q2c6",
,lockfile,tensorflow,1.13.1,PyPI,GHSA-2gfx-95x2-5v3x,LOW,"BIT-tensorflow-2021-29536,CVE-2021-29536,PYSEC-2021-173,PYSEC-2021-464,PYSEC-2021-662",CWE-787,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-173,GHSA-2gfx-95x2-5v3x",
,lockfile,tensorflow,1.13.1,PyPI,GHSA-2p25-55c9-h58q,MODERATE,"BIT-tensorflow-2021-41198,CVE-2021-41198,PYSEC-2021-391,PYSEC-2021-608,PYSEC-2021-806",CWE-190,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-391,GHSA-2p25-55c9-h58q",
,lockfile,tensorflow,1.13.1,PyPI,GHSA-2p9q-h29j-3f5v,MODERATE,"BIT-tensorflow-2022-29193,CVE-2022-29193",CWE-20,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,GHSA-2p9q-h29j-3f5v,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-2r2f-g8mw-9gvr,HIGH,"BIT-tensorflow-2022-29208,CVE-2022-29208",CWE-787,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,GHSA-2r2f-g8mw-9gvr,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-2r8p-fg3c-wcj4,HIGH,"BIT-tensorflow-2021-37654,CVE-2021-37654,PYSEC-2021-276,PYSEC-2021-567,PYSEC-2021-765",CWE-125,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:H/VI:L/VA:H/SC:N/SI:N/SA:N,GHSA-2r8p-fg3c-wcj4,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-2vv3-56qg-g2cf,MODERATE,"BIT-tensorflow-2022-29200,CVE-2022-29200","CWE-1284,CWE-20",CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,GHSA-2vv3-56qg-g2cf,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-2wmv-37vq-52g5,MODERATE,"BIT-tensorflow-2021-37668,CVE-2021-37668,PYSEC-2021-290,PYSEC-2021-581,PYSEC-2021-779",CWE-369,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,GHSA-2wmv-37vq-52g5,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-2xgj-xhgf-ggjv,LOW,"BIT-tensorflow-2021-29612,CVE-2021-29612,PYSEC-2021-249,PYSEC-2021-540,PYSEC-2021-738","CWE-120,CWE-787",CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-249,GHSA-2xgj-xhgf-ggjv",
,lockfile,tensorflow,1.13.1,PyPI,GHSA-34f9-hjfq-rr8j,HIGH,"BIT-tensorflow-2022-21729,CVE-2022-21729,PYSEC-2022-108,PYSEC-2022-53",CWE-190,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,GHSA-34f9-hjfq-rr8j,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-368v-7v32-52fx,MODERATE,"BIT-tensorflow-2022-41907,CVE-2022-41907",CWE-131,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H,GHSA-368v-7v32-52fx,
,lockfile,tensorflow,1.13.1,PyPI,GHSA-36vm-xw34-x4pj,LOW,"BIT-tensorflow-2021-29562,CVE-2021-29562,PYSEC-2021-199,PYSEC-2021-490,PYSEC-2021-688",CWE-617,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-199,GHSA-36vm-xw34-x4pj",
,lockfile,tensorflow,1.13.1,PyPI,GHSA-374m-jm66-3vj8,MODERATE,"BIT-tensorflow-2021-41226,CVE-2021-41226,PYSEC-2021-418,PYSEC-2021-635,PYSEC-2021-833",CWE-125,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:H/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-418,GHSA-374m-jm66-3vj8",
,lockfile,tensorflow,1.13.1,PyPI,GHSA-37jf-mjv6-xfqw,MODERATE,"BIT-tensorflow-2022-35999,CVE-2022-35999",CWE-617,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-37jf-mjv6-xfqw,
